Time,EMG,ECG,GSR
yyyy/mm/dd hh:mm:ss.000,mV,mV,kOhms
36:34.8,-2.597226885,-1.51924211,
36:34.8,-2.597226885,-1.526454273,
36:34.8,-2.597226885,-1.517799678,
36:34.8,-2.597226885,-1.519963326,
36:34.8,-2.600304168,-1.526454273,
36:34.8,-2.600304168,-1.527536097,
36:34.8,-2.600304168,-1.522126975,
36:34.8,-2.600304168,-1.522848192,
36:34.8,-2.597226885,-1.519602718,
36:34.8,-2.597226885,-1.521045151,
36:34.8,-2.594149602,-1.51924211,
36:34.8,-2.594149602,-1.519963326,
36:34.8,-2.594149602,-1.518160286,
36:34.8,-2.594149602,-1.522487583,
36:34.8,-2.594149602,-1.523930016,
36:34.8,-2.594149602,-1.530781571,
36:34.8,-2.587995036,-1.52897853,
36:34.8,-2.587995036,-1.530420963,
36:34.8,-2.587995036,-1.531142179,
36:34.8,-2.594149602,-1.531502787,
36:34.8,-2.594149602,-1.526454273,
36:34.8,-2.603381451,-1.527896706,
36:34.8,-2.603381451,-1.521766367,
36:34.8,-2.603381451,-1.527896706,
36:34.8,-2.603381451,-1.537633125,
36:34.8,-2.603381451,-1.541239207,
36:34.8,-2.603381451,-1.545205897,
36:34.8,-2.600304168,-1.544124072,
36:34.8,-2.600304168,-1.539796774,
36:34.8,-2.597226885,-1.54268164,
36:34.8,-2.597226885,-1.541239207,
36:34.8,-2.597226885,-1.545205897,
36:34.8,-2.597226885,-1.543402856,
36:34.8,-2.597226885,-1.541239207,
36:34.8,-2.597226885,-1.537272517,
36:34.8,-2.606458734,-1.543042248,
36:34.8,-2.606458734,-1.539075558,
36:34.8,-2.609536017,-1.537633125,
36:34.8,-2.609536017,-1.535830085,
36:34.8,-2.606458734,-1.53871495,
36:34.8,-2.606458734,-1.537993734,
36:34.8,-2.603381451,-1.543763464,
36:34.8,-2.603381451,-1.544124072,
36:34.8,-2.600304168,-1.547008937,
36:34.8,-2.600304168,-1.550975627,
36:34.8,-2.600304168,-1.539075558,
36:34.8,-2.600304168,-1.54448468,
36:34.8,-2.603381451,-1.538354342,
36:34.8,-2.603381451,-1.535108868,
36:34.8,-2.603381451,-1.535469477,
36:34.8,-2.603381451,-1.533305828,
36:34.9,-2.606458734,-1.53294522,
36:34.9,-2.606458734,-1.52897853,
36:34.9,-2.600304168,-1.522487583,
36:34.9,-2.600304168,-1.526093665,
36:34.9,-2.603381451,-1.521045151,
36:34.9,-2.603381451,-1.526093665,
36:34.9,-2.603381451,-1.521045151,
36:34.9,-2.606458734,-1.52501184,
36:34.9,-2.606458734,-1.522848192,
36:34.9,-2.603381451,-1.527536097,
36:34.9,-2.603381451,-1.530420963,
36:34.9,-2.597226885,-1.527896706,
36:34.9,-2.597226885,-1.52501184,
36:34.9,-2.597226885,-1.524290624,
36:34.9,-2.597226885,-1.521405759,
36:34.9,-2.603381451,-1.520684543,
36:34.9,-2.603381451,-1.527175489,
36:34.9,-2.603381451,-1.524290624,
36:34.9,-2.603381451,-1.522487583,
36:34.9,-2.603381451,-1.527896706,
36:34.9,-2.603381451,-1.528257314,
36:34.9,-2.600304168,-1.526814881,
36:34.9,-2.600304168,-1.521045151,
36:34.9,-2.600304168,-1.523569408,
36:34.9,-2.600304168,-1.518520894,
36:34.9,-2.603381451,-1.52501184,
36:34.9,-2.603381451,-1.521045151,
36:34.9,-2.600304168,-1.52501184,
36:34.9,-2.600304168,-1.521045151,
36:34.9,-2.603381451,-1.521045151,
36:34.9,-2.603381451,-1.515636029,
36:34.9,-2.603381451,-1.516357245,
36:34.9,-2.603381451,-1.509145082,
36:34.9,-2.603381451,-1.512390555,
36:34.9,-2.603381451,-1.514554204,
36:34.9,-2.603381451,-1.508423866,
36:34.9,-2.603381451,-1.506620825,
36:34.9,-2.609536017,-1.513111772,
36:34.9,-2.609536017,-1.517799678,
36:34.9,-2.609536017,-1.512751164,
36:34.9,-2.609536017,-1.502293527,
36:34.9,-2.606458734,-1.507342041,
36:34.9,-2.606458734,-1.502293527,
36:34.9,-2.603381451,-1.503014744,
36:34.9,-2.603381451,-1.505178393,
36:34.9,-2.603381451,-1.505899609,
36:34.9,-2.600304168,-1.506260217,
36:34.9,-2.600304168,-1.508063258,
36:34.9,-2.609536017,-1.512029947,
36:34.9,-2.609536017,-1.506620825,
36:34.9,-2.6126133,-1.5232088,
36:35.0,-2.6126133,-1.5232088,
36:35.0,-2.609536017,-1.521405759,
36:35.0,-2.609536017,-1.520684543,
36:35.0,-2.606458734,-1.521766367,
36:35.0,-2.606458734,-1.526814881,
36:35.0,-2.606458734,-1.528617922,
36:35.0,-2.606458734,-1.530781571,
36:35.0,-2.603381451,-1.531502787,
36:35.0,-2.603381451,-1.538354342,
36:35.0,-2.600304168,-1.536190693,
36:35.0,-2.600304168,-1.539796774,
36:35.0,-2.600304168,-1.532584611,
36:35.0,-2.600304168,-1.536190693,
36:35.0,-2.600304168,-1.535108868,
36:35.0,-2.600304168,-1.53294522,
36:35.0,-2.606458734,-1.531142179,
36:35.0,-2.606458734,-1.518160286,
36:35.0,-2.606458734,-1.508423866,
36:35.0,-2.606458734,-1.492196499,
36:35.0,-2.606458734,-1.479214606,
36:35.0,-2.606458734,-1.467314537,
36:35.0,-2.606458734,-1.447120481,
36:35.0,-2.606458734,-1.435941629,
36:35.0,-2.609536017,-1.414665748,
36:35.0,-2.609536017,-1.399159598,
36:35.0,-2.609536017,-1.373195812,
36:35.0,-2.609536017,-1.341822903,
36:35.0,-2.606458734,-1.325956145,
36:35.0,-2.606458734,-1.309728779,
36:35.0,-2.603381451,-1.287371074,
36:35.0,-2.603381451,-1.273667964,
36:35.0,-2.600304168,-1.259243638,
36:35.0,-2.600304168,-1.250949651,
36:35.0,-2.600304168,-1.248786002,
36:35.0,-2.600304168,-1.244098096,
36:35.0,-2.600304168,-1.250589043,
36:35.0,-2.603381451,-1.256719381,
36:35.0,-2.603381451,-1.254555733,
36:35.0,-2.603381451,-1.267537626,
36:35.0,-2.603381451,-1.287371074,
36:35.0,-2.603381451,-1.319825807,
36:35.0,-2.603381451,-1.344707769,
36:35.0,-2.600304168,-1.378965542,
36:35.0,-2.600304168,-1.41430514,
36:35.0,-2.600304168,-1.45325082,
36:35.0,-2.600304168,-1.494360148,
36:35.0,-2.600304168,-1.53294522,
36:35.0,-2.600304168,-1.56972725,
36:35.0,-2.600304168,-1.601100159,
36:35.0,-2.600304168,-1.629588202,
36:35.0,-2.597226885,-1.650142866,
36:35.1,-2.597226885,-1.679352126,
36:35.1,-2.597226885,-1.693055236,
36:35.1,-2.597226885,-1.705676521,
36:35.1,-2.594149602,-1.719019022,
36:35.1,-2.594149602,-1.728394834,
36:35.1,-2.603381451,-1.723706928,
36:35.1,-2.603381451,-1.719019022,
36:35.1,-2.603381451,-1.711446251,
36:35.1,-2.603381451,-1.69810375,
36:35.1,-2.600304168,-1.691252195,
36:35.1,-2.600304168,-1.684040032,
36:35.1,-2.600304168,-1.674303612,
36:35.1,-2.600304168,-1.671418747,
36:35.1,-2.600304168,-1.651945907,
36:35.1,-2.600304168,-1.635357932,
36:35.1,-2.600304168,-1.62994881,
36:35.1,-2.600304168,-1.625260904,
36:35.1,-2.600304168,-1.615885093,
36:35.1,-2.600304168,-1.613000228,
36:35.1,-2.600304168,-1.607951714,
36:35.1,-2.600304168,-1.601100159,
36:35.1,-2.600304168,-1.591363739,
36:35.1,-2.600304168,-1.581266711,
36:35.1,-2.600304168,-1.562515087,
36:35.1,-2.600304168,-1.557105965,
36:35.1,-2.600304168,-1.549172586,
36:35.1,-2.600304168,-1.547730154,
36:35.1,-2.600304168,-1.537272517,
36:35.1,-2.600304168,-1.530781571,
36:35.1,-2.600304168,-1.518881502,
36:35.1,-2.600304168,-1.519963326,
36:35.1,-2.600304168,-1.51347238,
36:35.1,-2.603381451,-1.510226907,
36:35.1,-2.603381451,-1.50950569,
36:35.1,-2.600304168,-1.503375352,
36:35.1,-2.600304168,-1.500851095,
36:35.1,-2.600304168,-1.510587515,
36:35.1,-2.600304168,-1.508423866,
36:35.1,-2.597226885,-1.50950569,
36:35.1,-2.597226885,-1.505539001,
36:35.1,-2.597226885,-1.509866298,
36:35.1,-2.597226885,-1.508784474,
36:35.1,-2.600304168,-1.515996637,
36:35.1,-2.600304168,-1.517439069,
36:35.1,-2.600304168,-1.520323935,
36:35.1,-2.600304168,-1.518881502,
36:35.1,-2.600304168,-1.515636029,
36:35.1,-2.600304168,-1.517439069,
36:35.1,-2.600304168,-1.522848192,
36:35.1,-2.600304168,-1.528617922,
36:35.1,-2.600304168,-1.521766367,
36:35.2,-2.600304168,-1.523930016,
36:35.2,-2.600304168,-1.523930016,
36:35.2,-2.600304168,-1.521405759,
36:35.2,-2.597226885,-1.517439069,
36:35.2,-2.597226885,-1.513111772,
36:35.2,-2.597226885,-1.508423866,
36:35.2,-2.597226885,-1.50950569,
36:35.2,-2.603381451,-1.521405759,
36:35.2,-2.603381451,-1.517078461,
36:35.2,-2.597226885,-1.527536097,
36:35.2,-2.597226885,-1.521766367,
36:35.2,-2.597226885,-1.519963326,
36:35.2,-2.600304168,-1.517439069,
36:35.2,-2.600304168,-1.525733057,
36:35.2,-2.600304168,-1.521766367,
36:35.2,-2.600304168,-1.521766367,
36:35.2,-2.600304168,-1.515275421,
36:35.2,-2.600304168,-1.522126975,
36:35.2,-2.600304168,-1.517078461,
36:35.2,-2.600304168,-1.518881502,
36:35.2,-2.597226885,-1.512751164,
36:35.2,-2.597226885,-1.518160286,
36:35.2,-2.597226885,-1.517078461,
36:35.2,-2.597226885,-1.517799678,
36:35.2,-2.600304168,-1.519602718,
36:35.2,-2.600304168,-1.513111772,
36:35.2,-2.597226885,-1.512390555,
36:35.2,-2.597226885,-1.501932919,
36:35.2,-2.594149602,-1.505178393,
36:35.2,-2.594149602,-1.507342041,
36:35.2,-2.600304168,-1.499048054,
36:35.2,-2.600304168,-1.499048054,
36:35.2,-2.597226885,-1.494360148,
36:35.2,-2.597226885,-1.496523797,
36:35.2,-2.591072319,-1.504096568,
36:35.2,-2.591072319,-1.500490487,
36:35.2,-2.594149602,-1.50770265,
36:35.2,-2.594149602,-1.499408662,
36:35.2,-2.597226885,-1.49976927,
36:35.2,-2.597226885,-1.497245013,
36:35.2,-2.597226885,-1.497605622,
36:35.2,-2.597226885,-1.502654136,
36:35.2,-2.597226885,-1.49976927,
36:35.2,-2.597226885,-1.497605622,
36:35.2,-2.597226885,-1.500490487,
36:35.2,-2.597226885,-1.504096568,
36:35.2,-2.594149602,-1.487147985,
36:35.2,-2.594149602,-1.487147985,
36:35.2,-2.594149602,-1.489672242,
36:35.2,-2.594149602,-1.488590418,
36:35.2,-2.591072319,-1.49399954,
36:35.2,-2.591072319,-1.496523797,
36:35.3,-2.591072319,-1.500490487,
36:35.3,-2.594149602,-1.493638932,
36:35.3,-2.594149602,-1.496163189,
36:35.3,-2.594149602,-1.508063258,
36:35.3,-2.594149602,-1.499048054,
36:35.3,-2.594149602,-1.493638932,
36:35.3,-2.594149602,-1.502654136,
36:35.3,-2.591072319,-1.504096568,
36:35.3,-2.591072319,-1.500851095,
36:35.3,-2.587995036,-1.497605622,
36:35.3,-2.587995036,-1.492557108,
36:35.3,-2.597226885,-1.491835891,
36:35.3,-2.597226885,-1.491475283,
36:35.3,-2.597226885,-1.492557108,
36:35.3,-2.597226885,-1.492557108,
36:35.3,-2.597226885,-1.492196499,
36:35.3,-2.597226885,-1.49796623,
36:35.3,-2.594149602,-1.488590418,
36:35.3,-2.594149602,-1.48426312,
36:35.3,-2.591072319,-1.487869202,
36:35.3,-2.591072319,-1.486066161,
36:35.3,-2.597226885,-1.485705553,
36:35.3,-2.597226885,-1.484623728,
36:35.3,-2.597226885,-1.483181296,
36:35.3,-2.597226885,-1.486787377,
36:35.3,-2.594149602,-1.489311634,
36:35.3,-2.594149602,-1.490032851,
36:35.3,-2.591072319,-1.493278324,
36:35.3,-2.591072319,-1.491114675,
36:35.3,-2.597226885,-1.485705553,
36:35.3,-2.597226885,-1.487869202,
36:35.3,-2.597226885,-1.478853998,
36:35.3,-2.597226885,-1.478132782,
36:35.3,-2.597226885,-1.475608525,
36:35.3,-2.597226885,-1.481378255,
36:35.3,-2.600304168,-1.473084268,
36:35.3,-2.600304168,-1.470560011,
36:35.3,-2.600304168,-1.466593321,
36:35.3,-2.600304168,-1.476329741,
36:35.3,-2.600304168,-1.467314537,
36:35.3,-2.594149602,-1.466593321,
36:35.3,-2.594149602,-1.466953929,
36:35.3,-2.597226885,-1.471281227,
36:35.3,-2.597226885,-1.472002443,
36:35.3,-2.597226885,-1.470199403,
36:35.3,-2.597226885,-1.468035754,
36:35.3,-2.600304168,-1.469117578,
36:35.3,-2.600304168,-1.473084268,
36:35.3,-2.603381451,-1.477772174,
36:35.3,-2.603381451,-1.471281227,
36:35.3,-2.603381451,-1.4745267,
36:35.4,-2.603381451,-1.476690349,
36:35.4,-2.597226885,-1.475969133,
36:35.4,-2.597226885,-1.4745267,
36:35.4,-2.594149602,-1.470920619,
36:35.4,-2.594149602,-1.473805484,
36:35.4,-2.600304168,-1.471281227,
36:35.4,-2.600304168,-1.469117578,
36:35.4,-2.600304168,-1.477411565,
36:35.4,-2.600304168,-1.468396362,
36:35.4,-2.600304168,-1.47272366,
36:35.4,-2.600304168,-1.473805484,
36:35.4,-2.597226885,-1.475608525,
36:35.4,-2.597226885,-1.474887308,
36:35.4,-2.603381451,-1.4745267,
36:35.4,-2.603381451,-1.477411565,
36:35.4,-2.603381451,-1.475969133,
36:35.4,-2.603381451,-1.47272366,
36:35.4,-2.600304168,-1.469838794,
36:35.4,-2.600304168,-1.480657039,
36:35.4,-2.603381451,-1.481738863,
36:35.4,-2.603381451,-1.47849339,
36:35.4,-2.603381451,-1.475247917,
36:35.4,-2.603381451,-1.475969133,
36:35.4,-2.600304168,-1.474166092,
36:35.4,-2.600304168,-1.464069064,
36:35.4,-2.606458734,-1.473805484,
36:35.4,-2.606458734,-1.469478186,
36:35.4,-2.606458734,-1.478853998,
36:35.4,-2.603381451,-1.483181296,
36:35.4,-2.603381451,-1.468396362,
36:35.4,-2.603381451,-1.466953929,
36:35.4,-2.603381451,-1.473444876,
36:35.4,-2.600304168,-1.479575214,
36:35.4,-2.600304168,-1.480296431,
36:35.4,-2.603381451,-1.478132782,
36:35.4,-2.603381451,-1.486426769,
36:35.4,-2.603381451,-1.480296431,
36:35.4,-2.603381451,-1.480296431,
36:35.4,-2.606458734,-1.475969133,
36:35.4,-2.606458734,-1.480657039,
36:35.4,-2.606458734,-1.481017647,
36:35.4,-2.606458734,-1.483902512,
36:35.4,-2.603381451,-1.483541904,
36:35.4,-2.603381451,-1.481017647,
36:35.4,-2.606458734,-1.490393459,
36:35.4,-2.606458734,-1.488590418,
36:35.4,-2.603381451,-1.486066161,
36:35.4,-2.603381451,-1.48822981,
36:35.4,-2.603381451,-1.494720756,
36:35.4,-2.603381451,-1.496163189,
36:35.4,-2.609536017,-1.492557108,
36:35.5,-2.609536017,-1.503014744,
36:35.5,-2.609536017,-1.510226907,
36:35.5,-2.609536017,-1.506260217,
36:35.5,-2.603381451,-1.515275421,
36:35.5,-2.603381451,-1.506620825,
36:35.5,-2.603381451,-1.512029947,
36:35.5,-2.603381451,-1.515275421,
36:35.5,-2.609536017,-1.511669339,
36:35.5,-2.609536017,-1.512029947,
36:35.5,-2.606458734,-1.515275421,
36:35.5,-2.606458734,-1.524290624,
36:35.5,-2.606458734,-1.522487583,
36:35.5,-2.606458734,-1.526814881,
36:35.5,-2.606458734,-1.523569408,
36:35.5,-2.606458734,-1.522126975,
36:35.5,-2.600304168,-1.529699746,
36:35.5,-2.600304168,-1.528617922,
36:35.5,-2.600304168,-1.532224003,
36:35.5,-2.600304168,-1.531863395,
36:35.5,-2.600304168,-1.528617922,
36:35.5,-2.606458734,-1.544845288,
36:35.5,-2.606458734,-1.545927113,
36:35.5,-2.606458734,-1.549172586,
36:35.5,-2.606458734,-1.550615019,
36:35.5,-2.600304168,-1.545205897,
36:35.5,-2.600304168,-1.540878599,
36:35.5,-2.600304168,-1.543763464,
36:35.5,-2.600304168,-1.546287721,
36:35.5,-2.600304168,-1.54448468,
36:35.5,-2.600304168,-1.540157383,
36:35.5,-2.609536017,-1.54268164,
36:35.5,-2.609536017,-1.553499884,
36:35.5,-2.606458734,-1.550254411,
36:35.5,-2.606458734,-1.554942316,
36:35.5,-2.603381451,-1.550615019,
36:35.5,-2.603381451,-1.549172586,
36:35.5,-2.600304168,-1.550615019,
36:35.5,-2.600304168,-1.553139276,
36:35.5,-2.603381451,-1.541599815,
36:35.5,-2.603381451,-1.547369545,
36:35.5,-2.603381451,-1.545566505,
36:35.5,-2.603381451,-1.542321031,
36:35.5,-2.597226885,-1.545927113,
36:35.5,-2.597226885,-1.547369545,
36:35.5,-2.597226885,-1.548811978,
36:35.5,-2.597226885,-1.547008937,
36:35.5,-2.600304168,-1.544845288,
36:35.5,-2.600304168,-1.548090762,
36:35.5,-2.600304168,-1.545927113,
36:35.5,-2.600304168,-1.54268164,
36:35.5,-2.600304168,-1.549172586,
36:35.6,-2.600304168,-1.552057451,
36:35.6,-2.597226885,-1.543042248,
36:35.6,-2.597226885,-1.551336235,
36:35.6,-2.597226885,-1.549172586,
36:35.6,-2.597226885,-1.543042248,
36:35.6,-2.597226885,-1.54845137,
36:35.6,-2.594149602,-1.552057451,
36:35.6,-2.594149602,-1.541599815,
36:35.6,-2.597226885,-1.550975627,
36:35.6,-2.597226885,-1.546287721,
36:35.6,-2.600304168,-1.537993734,
36:35.6,-2.600304168,-1.537633125,
36:35.6,-2.600304168,-1.534387652,
36:35.6,-2.600304168,-1.533666436,
36:35.6,-2.600304168,-1.531863395,
36:35.6,-2.600304168,-1.530060354,
36:35.6,-2.597226885,-1.533666436,
36:35.6,-2.597226885,-1.527536097,
36:35.6,-2.594149602,-1.522126975,
36:35.6,-2.594149602,-1.522848192,
36:35.6,-2.597226885,-1.524651232,
36:35.6,-2.597226885,-1.521045151,
36:35.6,-2.603381451,-1.517439069,
36:35.6,-2.603381451,-1.524290624,
36:35.6,-2.606458734,-1.520684543,
36:35.6,-2.606458734,-1.514914812,
36:35.6,-2.606458734,-1.518160286,
36:35.6,-2.606458734,-1.51924211,
36:35.6,-2.606458734,-1.515996637,
36:35.6,-2.606458734,-1.519602718,
36:35.6,-2.606458734,-1.509145082,
36:35.6,-2.606458734,-1.515996637,
36:35.6,-2.603381451,-1.506981433,
36:35.6,-2.603381451,-1.505539001,
36:35.6,-2.603381451,-1.512029947,
36:35.6,-2.603381451,-1.506620825,
36:35.6,-2.606458734,-1.513832988,
36:35.6,-2.606458734,-1.510587515,
36:35.6,-2.606458734,-1.506981433,
36:35.6,-2.606458734,-1.508784474,
36:35.6,-2.609536017,-1.504457176,
36:35.6,-2.609536017,-1.509145082,
36:35.6,-2.606458734,-1.50373596,
36:35.6,-2.606458734,-1.508063258,
36:35.6,-2.606458734,-1.508784474,
36:35.6,-2.606458734,-1.509866298,
36:35.6,-2.606458734,-1.512029947,
36:35.6,-2.606458734,-1.511669339,
36:35.6,-2.606458734,-1.513111772,
36:35.6,-2.606458734,-1.514554204,
36:35.6,-2.606458734,-1.510948123,
36:35.7,-2.603381451,-1.513832988,
36:35.7,-2.603381451,-1.512390555,
36:35.7,-2.597226885,-1.506981433,
36:35.7,-2.597226885,-1.510226907,
36:35.7,-2.600304168,-1.512029947,
36:35.7,-2.600304168,-1.508063258,
36:35.7,-2.609536017,-1.511308731,
36:35.7,-2.609536017,-1.513111772,
36:35.7,-2.6126133,-1.514914812,
36:35.7,-2.6126133,-1.513111772,
36:35.7,-2.6126133,-1.511669339,
36:35.7,-2.6126133,-1.506260217,
36:35.7,-2.603381451,-1.505899609,
36:35.7,-2.603381451,-1.506620825,
36:35.7,-2.600304168,-1.505539001,
36:35.7,-2.600304168,-1.505539001,
36:35.7,-2.600304168,-1.507342041,
36:35.7,-2.600304168,-1.498687446,
36:35.7,-2.6126133,-1.507342041,
36:35.7,-2.6126133,-1.503014744,
36:35.7,-2.609536017,-1.505899609,
36:35.7,-2.609536017,-1.511308731,
36:35.7,-2.603381451,-1.504096568,
36:35.7,-2.603381451,-1.509866298,
36:35.7,-2.603381451,-1.51347238,
36:35.7,-2.603381451,-1.505539001,
36:35.7,-2.609536017,-1.508423866,
36:35.7,-2.609536017,-1.511669339,
36:35.7,-2.609536017,-1.511669339,
36:35.7,-2.609536017,-1.507342041,
36:35.7,-2.609536017,-1.50373596,
36:35.7,-2.609536017,-1.508063258,
36:35.7,-2.615690583,-1.504457176,
36:35.7,-2.615690583,-1.505539001,
36:35.7,-2.615690583,-1.505899609,
36:35.7,-2.606458734,-1.506620825,
36:35.7,-2.606458734,-1.503014744,
36:35.7,-2.609536017,-1.498326838,
36:35.7,-2.609536017,-1.500851095,
36:35.7,-2.609536017,-1.500129879,
36:35.7,-2.609536017,-1.50373596,
36:35.7,-2.6126133,-1.509145082,
36:35.7,-2.6126133,-1.508063258,
36:35.7,-2.6126133,-1.501932919,
36:35.7,-2.6126133,-1.49976927,
36:35.7,-2.609536017,-1.505178393,
36:35.7,-2.609536017,-1.498326838,
36:35.7,-2.600304168,-1.498687446,
36:35.7,-2.600304168,-1.503375352,
36:35.7,-2.606458734,-1.501932919,
36:35.7,-2.606458734,-1.499408662,
36:35.7,-2.621845149,-1.505899609,
36:35.8,-2.621845149,-1.499408662,
36:35.8,-2.618767866,-1.499408662,
36:35.8,-2.618767866,-1.504457176,
36:35.8,-2.615690583,-1.499408662,
36:35.8,-2.615690583,-1.505178393,
36:35.8,-2.615690583,-1.504457176,
36:35.8,-2.615690583,-1.50373596,
36:35.8,-2.6126133,-1.511308731,
36:35.8,-2.6126133,-1.507342041,
36:35.8,-2.615690583,-1.50373596,
36:35.8,-2.615690583,-1.497245013,
36:35.8,-2.615690583,-1.494360148,
36:35.8,-2.615690583,-1.496884405,
36:35.8,-2.615690583,-1.498687446,
36:35.8,-2.615690583,-1.489311634,
36:35.8,-2.618767866,-1.49399954,
36:35.8,-2.618767866,-1.494720756,
36:35.8,-2.618767866,-1.495441973,
36:35.8,-2.618767866,-1.504457176,
36:35.8,-2.615690583,-1.500851095,
36:35.8,-2.615690583,-1.500129879,
36:35.8,-2.615690583,-1.504457176,
36:35.8,-2.615690583,-1.49796623,
36:35.8,-2.615690583,-1.49796623,
36:35.8,-2.615690583,-1.506981433,
36:35.8,-2.615690583,-1.505178393,
36:35.8,-2.615690583,-1.506981433,
36:35.8,-2.615690583,-1.500490487,
36:35.8,-2.615690583,-1.501211703,
36:35.8,-2.615690583,-1.508784474,
36:35.8,-2.609536017,-1.506981433,
36:35.8,-2.609536017,-1.506981433,
36:35.8,-2.606458734,-1.496163189,
36:35.8,-2.606458734,-1.505539001,
36:35.8,-2.615690583,-1.506620825,
36:35.8,-2.615690583,-1.507342041,
36:35.8,-2.621845149,-1.501932919,
36:35.8,-2.621845149,-1.50770265,
36:35.8,-2.618767866,-1.504817784,
36:35.8,-2.618767866,-1.505539001,
36:35.8,-2.618767866,-1.50770265,
36:35.8,-2.618767866,-1.508063258,
36:35.8,-2.615690583,-1.50950569,
36:35.8,-2.615690583,-1.508784474,
36:35.8,-2.615690583,-1.508784474,
36:35.8,-2.615690583,-1.506260217,
36:35.8,-2.618767866,-1.514193596,
36:35.8,-2.618767866,-1.510226907,
36:35.8,-2.615690583,-1.51347238,
36:35.8,-2.615690583,-1.511669339,
36:35.8,-2.615690583,-1.505178393,
36:35.9,-2.615690583,-1.502654136,
36:35.9,-2.615690583,-1.505539001,
36:35.9,-2.615690583,-1.504457176,
36:35.9,-2.615690583,-1.506260217,
36:35.9,-2.615690583,-1.49976927,
36:35.9,-2.621845149,-1.508423866,
36:35.9,-2.621845149,-1.50770265,
36:35.9,-2.621845149,-1.508423866,
36:35.9,-2.621845149,-1.510948123,
36:35.9,-2.621845149,-1.510587515,
36:35.9,-2.618767866,-1.505899609,
36:35.9,-2.618767866,-1.506620825,
36:35.9,-2.618767866,-1.510948123,
36:35.9,-2.618767866,-1.506260217,
36:35.9,-2.615690583,-1.50950569,
36:35.9,-2.615690583,-1.505178393,
36:35.9,-2.618767866,-1.511308731,
36:35.9,-2.618767866,-1.512029947,
36:35.9,-2.615690583,-1.51347238,
36:35.9,-2.615690583,-1.514554204,
36:35.9,-2.609536017,-1.50950569,
36:35.9,-2.609536017,-1.515996637,
36:35.9,-2.606458734,-1.51924211,
36:35.9,-2.606458734,-1.514193596,
36:35.9,-2.6126133,-1.515636029,
36:35.9,-2.6126133,-1.517078461,
36:35.9,-2.615690583,-1.525372449,
36:35.9,-2.615690583,-1.520323935,
36:35.9,-2.618767866,-1.516357245,
36:35.9,-2.618767866,-1.515275421,
